Orgname,placeInfo,logicaldevicecode,ReportDate,Category,Current BATCC,Previous BATCC,Current Actual Cost,Previous Actual Cost,Current CA,Previous CA,BeginDate,EnergyProgram,SalesDocName,PlaceId,invoiceitemid,invoiceitemname
Fresno USD-CA,Sunset ES,COF_73963-72622-WS,2024-12-01T00:00:00,Removed,0,209.6042,0,264,0,-54.84,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,555794dc-eab7-4416-8ebb-fff51eea90d7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tatarian ES,COF_206797-203090-WS,2024-12-01T00:00:00,Removed,0,611.4306,0,419,0,192.81,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d497b5cf-0177-40aa-a8d0-f07bb7578fb7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wolters ES,PGE_9089636031,2024-12-01T00:00:00,Removed,0,10386.933,0,9492,0,894.69,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,cfd61202-51ee-4780-b85c-05a6eae9ae86,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),PGE_9088910934,2024-12-01T00:00:00,Removed,0,59.7611,0,143,0,-82.83,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Yosemite MS,G6407144988,2024-12-01T00:00:00,Removed,0,700.1055,0,886,0,-185.83,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,269d4410-7619-4171-8ab4-85940cc8f862,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hoover HS (SOLAR),PGE_2919912587,2024-12-01T00:00:00,Removed,0,19354.3238,0,20471,0,-1116.52,2024-10-30T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9e46eed9-8010-4ad0-9692-ee2d56afe5ed,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Parent University ,PGE_9089636338,2024-12-01T00:00:00,Removed,0,2123.7933,0,843,0,1280.34,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9c0b4a41-b5f1-4511-aec5-090d5961ccc6,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Turner ES,PGE_1310513154,2024-12-01T00:00:00,Removed,0,8384.6016,0,9075,0,-690.62,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2d1c9ffb-df5e-4067-ba65-5a482be0ddbf,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Vang Pao ES (SOLAR),COF_277643-492928-WS,2024-12-01T00:00:00,Removed,0,337.4542,0,325,0,12.35,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,dea062b1-d214-439f-a84a-73bc6be6aca0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bakman ES,BWC_303719-W,2024-12-01T00:00:00,Removed,0,154.1502,0,177,0,-23.3,2024-10-31T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,51e24267-5a03-4987-8012-106033c1e9e8,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Manchester Gate ES,COF_87981-86382-WS,2024-12-01T00:00:00,Removed,0,335.3639,0,359,0,-23.53,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,6f2b1ef2-2cd3-4f9d-98b6-2bb87abac993,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Malloch ES,COF_86863-85304-WS,2024-12-01T00:00:00,Removed,0,1005.6309,0,1677,0,-671.27,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,de6ca242-c123-4d59-9343-dbf0f92b96aa,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Ahwahnee MS (SOLAR),COF_196171-192594-WS,2024-12-01T00:00:00,Removed,0,744.7527,0,1879,0,-1134.14,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,64e64ad3-c9e1-4057-a748-4a9da52f797f,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Gibson ES,COF_249787-218596-IR,2024-12-01T00:00:00,Removed,0,1505.659,0,51,0,1454.66,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,04c915dd-b40e-436d-a40d-7ff17ddecb84,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Starr ES,PGE_9208679382,2024-12-01T00:00:00,Removed,0,3153.1205,0,1836,0,1317.19,2024-11-06T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,97727af4-521d-49c4-bd16-f151416b9be0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Lane ES,COF_166371-163194-IR,2024-12-01T00:00:00,Removed,0,421.6318,0,502,0,-80.66,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,6c32ef16-c7ef-4b33-a827-401180a12a8b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Rowell ES (SOLAR),COF_122413-120150-WS,2024-12-01T00:00:00,Removed,0,409.1373,0,525,0,-115.46,2024-11-08T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ea48f70a-5e20-4d81-b996-cec6d01f3576,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Rata HS and Adult Transition,PGE_1735890244,2024-12-01T00:00:00,Removed,0,3480.7114,0,3718,0,-237.57,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,5d596b5b-3d87-4e75-91f0-b8b3c6ffba0f,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bullard Talent K-8,COF_175567-172228-IR,2024-12-01T00:00:00,Removed,0,684.7347,0,593,0,91.26,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,8fc29be2-991c-4323-84cb-7ae8b347a0c7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Computech MS,PGE_1732736033,2024-12-01T00:00:00,Removed,0,12296.536,0,17225,0,-4928.81,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,20ad0604-eacb-4510-bb18-8766c29d0bba,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Mayfair ES,COF_116795-114658-WS,2024-12-01T00:00:00,Removed,0,1301.9564,0,1053,0,248.93,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,711b24b2-51af-4206-9a44-5c45b0d129a8,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Edison HS (SOLAR),PGE_1731247178,2024-12-01T00:00:00,Removed,0,6255.5134,0,7297,0,-1041.06,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e81a4cdb-49e0-4623-bf3d-dbc8e63b203c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Cooper MS (SOLAR),COF_87351-85778-IR,2024-12-01T00:00:00,Removed,0,1084.8734,0,556,0,529.08,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,97dccec4-ea45-40f6-91ad-3982d9d883e0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton Education Center,9088337305,2024-12-01T00:00:00,Removed,0,0,0,0,0,0,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2da2743c-3202-4991-b032-5bf88d4e98f1,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Terronez MS,PGE_1314226477,2024-12-01T00:00:00,Removed,0,16948.2261,0,18283,0,-1334.35,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,093d0d3d-d113-441b-acbc-d47f994bfeb3,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hoover HS (SOLAR),COF_187639-184156-IR,2024-12-01T00:00:00,Removed,0,1174.221,0,1389,0,-215.17,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9e46eed9-8010-4ad0-9692-ee2d56afe5ed,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Lawless ES (SOLAR),PGE_1738471882_PVGrid,2024-12-01T00:00:00,Removed,0,10681.3948,0,10224,0,457.1,2024-11-04T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9cf7e955-162f-4679-af4d-7733c0b33c58,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Gaston MS,PGE_5013962208,2024-12-01T00:00:00,Removed,0,10021.6181,0,6064,0,3957.93,2024-11-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,aabd2723-1888-494d-b57e-99c0756b607d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Transportation,COF_267991-151378-WS,2024-12-01T00:00:00,Removed,0,956.4905,0,1504,0,-547.87,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,64d29e65-a269-4a2c-86c9-6cde1ffb3c65,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,College and Career Readiness,PGE_6586371966,2024-12-01T00:00:00,Removed,0,583.8193,0,515,0,69.13,2024-11-06T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,0bda1394-5acf-4758-b6f7-cbd65bedcd72,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Jackson ES,PGE_2285317997,2024-12-01T00:00:00,Removed,0,322.0708,0,185,0,137.2,2024-11-13T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2146ba44-496d-47b2-89cc-2643334e8af4,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,De Wolf Cont,PGE_1731247360,2024-12-01T00:00:00,Removed,0,3021.5476,0,3504,0,-482.48,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,4934c05e-e8af-4d48-84b7-b227b635d966,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Service Center (SOLAR),COF_267991-153368-IR,2024-12-01T00:00:00,Removed,0,53.2083,0,184,0,-130.83,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,673e3875-e3fd-4dd4-8095-57e41fea2d12,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,,PGE_9089636191,2024-12-01T00:00:00,Removed,0,10204.6475,0,10205,0,0,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Columbia ES,PGE_5055381774,2024-12-01T00:00:00,Removed,0,3223.4176,0,1649,0,1573.97,2024-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9f7753b3-7b5b-453e-bec1-60cf707a1688,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Leavenworth ES,PGE_1678394799,2024-12-01T00:00:00,Removed,0,2616.1068,0,1835,0,780.98,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,690578ad-e964-40d3-9b41-0cd9b7dee048,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sunnyside HS (SOLAR),COF_346661-316756-IR,2024-12-01T00:00:00,Removed,0,1604.9134,0,98,0,1506.58,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e9985868-7412-4221-a46d-46b928c8f43d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Ericson ES (SOLAR),COF_283325-229088-WS,2024-12-01T00:00:00,Removed,0,749.8378,0,568,0,181.58,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,fbe9ebf0-cdb0-413b-963e-67d99e327db3,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sequoia MS (SOLAR),COF_139955-137374-WS,2024-12-01T00:00:00,Removed,0,241.7189,0,215,0,27.04,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,13085edd-c316-4eb3-af5d-a631c3c2af4b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Pyle ES,PGE_0007888394,2024-12-01T00:00:00,Removed,0,1827.3995,0,1011,0,816.03,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,b8daebf8-bc00-44fa-b1d1-56866f9dbe08,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Rata HS and Adult Transition,COF_277643-56172-WS,2024-12-01T00:00:00,Removed,0,89.9412,0,139,0,-48.91,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,5d596b5b-3d87-4e75-91f0-b8b3c6ffba0f,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Holland ES,PGE_8288203756,2024-12-01T00:00:00,Removed,0,3733.815,0,1509,0,2224.34,2024-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,51378e0a-180c-4c57-ba72-68b8d19287d8,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Jackson ES,COF_130083-127686-WS,2024-12-01T00:00:00,Removed,0,267.9567,0,238,0,29.67,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2146ba44-496d-47b2-89cc-2643334e8af4,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hidalgo ES,PGE_9219774648,2024-12-01T00:00:00,Removed,0,2322.5802,0,2320,0,2.38,2024-11-13T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,a1ff0e32-da92-413a-9d42-f37124271651,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Special Education Admin,PGE_3832190975,2024-12-01T00:00:00,Removed,0,4490.322,0,2748,0,1742.78,2024-11-20T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,fd99275b-b7e0-407b-a47d-347f354336b9,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Bullard Talent K-8,PGE_1730071401,2024-12-01T00:00:00,Removed,0,13546.0784,0,12480,0,1065.68,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,8fc29be2-991c-4323-84cb-7ae8b347a0c7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sunnyside HS (SOLAR),PGE_9669979412,2024-12-01T00:00:00,Removed,0,31352.1759,0,30884,0,467.79,2024-11-16T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e9985868-7412-4221-a46d-46b928c8f43d,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Anthony ES,COF_283357-222824-WS,2024-12-01T00:00:00,Removed,0,216.4412,0,222,0,-5.52,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,c2db91b5-3a76-4741-9751-7baa776d2241,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Vang Pao ES (SOLAR),COF_277643-492928-IR,2024-12-01T00:00:00,Removed,0,18.3516,0,626,0,-607.23,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,dea062b1-d214-439f-a84a-73bc6be6aca0,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fremont ES,COF_40581-39826-IR,2024-12-01T00:00:00,Removed,0,48.6962,0,93,0,-44.16,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ce911985-0bb5-4931-bd71-cdd5adf25e24,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,McLane HS (SOLAR),COF_101913-100054-W,2024-12-01T00:00:00,Removed,0,3003.6084,0,1803,0,1200.68,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,2b46b363-0dfe-4761-8d41-13b59fc2e83c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Parent University ,PGE_7659004005,2024-12-01T00:00:00,Removed,0,82.6733,0,70,0,12.95,2024-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9c0b4a41-b5f1-4511-aec5-090d5961ccc6,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tatarian ES,PGE_1783171012,2024-12-01T00:00:00,Removed,0,2438.2522,0,1349,0,1089.25,2024-11-05T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,d497b5cf-0177-40aa-a8d0-f07bb7578fb7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Ag Farm - CLOSED,Z_214147-210322-IR,2024-12-01T00:00:00,Removed,0,0,0,0,0,0,2024-11-09T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7366f758-721a-45e0-8f19-908d41aebf09,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Williams ES (SOLAR),PGE_4221994923,2024-12-01T00:00:00,Removed,0,3544.292,0,1447,0,2097.5,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7d65b7b4-317b-460e-86b8-9a71cd551c60,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Hoover HS (SOLAR),PGE_7496239661,2024-12-01T00:00:00,Removed,0,4218.1163,0,3461,0,757.34,2024-10-30T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,9e46eed9-8010-4ad0-9692-ee2d56afe5ed,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Williams Child Development Center,COF_277643-40326-WS,2024-12-01T00:00:00,Removed,0,128.3343,0,117,0,11.55,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,bc62546a-b85a-4eb4-a802-7aaf0cd06f17,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Education Center Annex,COF_277643-210686-IR,2024-12-01T00:00:00,Removed,0,19.5292,0,29,0,-9.59,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,877d006b-d5c6-48a3-a99e-dd35c8cbfc96,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Anthony ES,PGE_4336607166,2024-12-01T00:00:00,Removed,0,3010.6099,0,2138,0,872.74,2024-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,c2db91b5-3a76-4741-9751-7baa776d2241,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Greenburg ES,COF_363043-175022-IR,2024-12-01T00:00:00,Removed,0,311.5987,0,95,0,216.87,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ba152d84-f608-48f5-936f-c49a06cca5a9,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Kings Canyon MS,PGE_1314799998,2024-12-01T00:00:00,Removed,0,12903.9671,0,16292,0,-3388.05,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,823c9f47-7c69-40d4-a17b-a62c2594b008,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,De Wolf Cont,COF_20889-91798-WS,2024-12-01T00:00:00,Removed,0,50.2058,0,97,0,-46.36,2024-11-27T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,4934c05e-e8af-4d48-84b7-b227b635d966,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Yokomi ES (SOLAR),PGE_9086041401_PVGrid,2024-12-01T00:00:00,Removed,0,13803.6833,0,13507,0,296.35,2024-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,e0a365d4-4125-4231-b3c2-cd6c80a49685,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Eaton ES,PGE_8592691721,2024-12-01T00:00:00,Removed,0,3600.9096,0,2436,0,1164.42,2024-11-08T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,6082d5de-ba67-480c-abd2-99de84f32f72,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Fulton School (Millbrook Admin),PGE_7840378571,2024-12-01T00:00:00,Removed,0,83.1871,0,80,0,3.55,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,7edb365f-bc7b-4f06-aaab-0273295961e7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sunset ES,PGE_2746051187,2024-12-01T00:00:00,Removed,0,2652.6395,0,1584,0,1068.15,2024-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,555794dc-eab7-4416-8ebb-fff51eea90d7,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Tenaya MS (SOLAR),PGE_7041532776,2024-12-01T00:00:00,Removed,0,6444.7458,0,2121,0,4323.4,2024-11-04T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,6beb9eff-d0ef-4939-b069-2cf7a6dcd78e,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Wishon ES,PGE_9089636037,2024-12-01T00:00:00,Removed,0,9088.9094,0,9955,0,-865.75,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,bec5d362-54e6-4b28-8bb4-e2ed2926b004,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Sequoia MS (SOLAR),PGE_4244347857,2024-12-01T00:00:00,Removed,0,2668.2208,0,2241,0,427.27,2024-11-16T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,13085edd-c316-4eb3-af5d-a631c3c2af4b,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Patino School of Entrepreneurship,COF_80767-79330-IR,2024-12-01T00:00:00,Removed,0,200.8568,0,102,0,98.69,2024-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,ac4fff8e-73b9-4294-94af-14451dd6058a,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
Fresno USD-CA,Balderas ES,PGE_1317482666,2024-12-01T00:00:00,Removed,0,10994.6107,0,12855,0,-1860.82,2024-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Nov,4edd06d6-bbca-42cb-9b47-efdf5f5ab09c,a0wUi000003EjVnIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - November 2025 - 2025-12-01
